0.0000000	0.0000000	1.0000000	0.0000000	0.0000000
0.0050000	0.0000000	100.0000000	0.0150000	0.0000000
0.0064889	0.0000000	207.3732719	0.0194667	0.0000000
0.0076444	0.0000000	299.5391705	0.0229333	0.0000000
0.0088000	0.0000000	400.0000000	0.0264000	0.0000000
0.0100444	0.0000000	506.9124424	0.0301333	0.0000000
0.0109333	0.0000000	610.5990783	0.0328000	0.0000000
0.0120889	0.0000000	714.2857143	0.0362667	0.0000000
0.0128000	0.0000000	806.4516129	0.0384000	0.0000000
0.0141333	0.0000000	1002.3041475	0.0424000	0.0000000
0.0152000	0.0000000	1313.3640553	0.0456000	0.0000000
0.0160889	0.0000000	1497.6958525	0.0482667	0.0000000
0.0166222	0.0000000	1612.9032258	0.0498667	0.0000000
0.0185778	0.0000000	1993.0875576	0.0557333	0.0000000
0.0217778	0.0000000	2995.3917051	0.0653333	0.0000000
0.0248000	0.0000000	4009.2165899	0.0744000	0.0000000
