0.0000000	0.0000000	192.5000000	0.0000000	0.0000000
0.0006078	18.2622440	194.6543635	0.0000000	3.9330511
0.0006079	51.9771560	204.7943960	0.0000000	5.0313227
0.0010638	73.0489760	201.1108878	0.0000000	15.7387709
0.0015198	95.5255840	199.2764532	0.0000000	25.0654081
0.0019757	115.1927700	213.1243443	0.0000000	17.7732457
0.0022796	135.5621960	212.0776070	0.0000000	25.6097917
0.0027356	150.3124700	220.3575284	0.0000000	22.2466283
0.0031915	170.6818960	223.4284914	0.0000000	25.9654740
0.0037994	186.1345640	225.6475305	0.0000000	28.8973242
0.0044073	199.4800500	244.0029218	0.0000000	14.9904282
0.0050152	211.4207480	257.1857045	0.0000000	5.7878782
0.0056231	221.2542640	259.2931712	0.0000000	6.9582502
0.0066869	231.7901740	247.0199543	0.0000000	22.7434370
0.0075988	239.5165080	235.6370647	0.0000000	36.7017713
0.0085106	245.1356600	236.2371586	0.0000000	37.9747280
0.0094225	250.7548120	241.7058031	0.0000000	34.3791342
0.0106383	255.6715700	248.2781267	0.0000000	29.4457299
0.0117021	261.2907220	255.3102528	0.0000000	24.2866545
0.0129179	266.2074800	258.9336104	0.0000000	22.3022162
0.0141337	271.8266320	258.0653244	0.0000000	25.0435530
0.0200608	289.3864820	261.2132028	0.0000000	27.7489579
0.0311550	309.7560620	270.6627395	0.0000000	25.0892812
0.0442249	322.3991540	265.7787887	0.0000000	34.1875960
0.0615502	331.5302760	265.1962629	0.0000000	37.8138291
0.0788754	339.2566100	272.7774696	0.0000000	32.8080671
0.0995441	344.1733680	283.1151111	0.0000000	24.1093449
