0.0000000	0.0	513.3	0.0000000	0.0
0.0007549	28.4228190	518.8685670	0.0000000	3.9057060
0.0010153	63.3053698	522.7164058	0.0000000	11.6853842
0.0013274	85.2684571	520.9882106	0.0000000	20.7346084
0.0014337	102.0637587	521.4095258	0.0000000	25.9117271
0.0015138	125.3187921	520.7542191	0.0000000	34.3187116
0.0016395	144.6979873	520.7448859	0.0000000	40.7877766
0.0017476	162.7852349	520.3067701	0.0000000	47.2549749
0.0018934	179.5805365	520.0839788	0.0000000	53.0762000
0.0022050	195.0838921	518.7882991	0.0000000	59.5396649
0.0026021	210.5872476	518.7808323	0.0000000	64.7149169
0.0030006	226.0906047	518.1292595	0.0000000	70.5342754
0.0033039	240.3020127	517.6930102	0.0000000	75.7076607
0.0034941	249.3456381	512.3211011	0.0000000	84.0941116
0.0038100	259.6812079	506.7338671	0.0000000	93.1265356
0.0042086	268.7248318	500.7178510	0.0000000	102.1570929
0.0045547	275.1845635	495.1324839	0.0000000	109.8957039
0.0049544	282.9362413	488.0435794	0.0000000	119.5685010
0.0052621	290.6879191	482.2428878	0.0000000	127.9530852
0.0056031	298.4395968	474.5098768	0.0000000	138.2699888
0.0057339	301.0234905	468.2822702	0.0000000	145.3588933
0.0061073	310.0671143	462.9103607	0.0000000	153.7453441
0.0063422	316.5268460	456.0367806	0.0000000	162.7721681
0.0070607	322.9865778	449.8073071	0.0000000	171.1548855
0.0079086	330.7382555	442.0742961	0.0000000	181.4717891
0.0087158	337.1979873	433.2683966	0.0000000	192.4309325
0.0098507	344.9496651	427.4677051	0.0000000	200.8155166
0.0105262	348.8255032	420.3806670	0.0000000	209.1945007
0.0120393	353.9932889	411.7900921	0.0000000	219.5076709
0.0137859	363.0369127	407.0622889	0.0000000	227.2500153
0.0157768	370.7885905	398.6851715	0.0000000	238.2110253
0.0170270	374.6644301	390.9540275	0.0000000	247.2341159
0.0220744	386.2919460	382.5750431	0.0000000	259.4889389
0.0319865	400.5033556	371.1889844	0.0000000	275.6121341
0.0380917	406.9630873	364.9595108	0.0000000	283.9948516
0.0694966	422.4664429	352.7140212	0.0000000	301.4081264
